item_id,brand,custom_label,current_quantity
166464102887,Premium,MFP115,20
155913083215,Base PG,MFP117,20
176061147949,Premium,MFP117,20
155913083216,Base PG,MFP118,20
166464102876,Premium,MFP118,20
166464102706,Base PG,MFP119,20
166464102880,Premium,MFP119,20
176061147764,Base PG,MFP120,20
155913083403,Premium,MFP120,20
176061147760,Base PG,MFP121,0
155913083404,Premium,MFP121,0
155913083218,Base PG,MFP122,20
166464102878,Premium,MFP122,20
155913083220,Base PG,MFP123,20
176061147955,Premium,MFP123,20
155913083221,Base PG,MFP124,0
176061147951,Premium,MFP124,0
155913083219,Base PG,MFP125,20
166464102892,Premium,MFP125,20
176061147763,Base PG,MFP126,20
155913083406,Premium,MFP126,20
166464102707,Base PG,MFP127,20
155913083405,Premium,MFP127,20
176061147765,Base PG,MFP128,20
155913083402,Premium,MFP128,20
155913083222,Base PG,MFP130,20
155913083409,Premium,MFP130,20
176061147767,Base PG,MFP131,20
155913083411,Premium,MFP131,20
176061147771,Base PG,MFP132,20
166464102885,Premium,MFP132,20
155913083223,Base PG,MFP134,20
166464102881,Premium,MFP134,20
176061147769,Base PG,MFP136,20
166464102891,Premium,MFP136,20
176061147770,Base PG,MFP137,20
176061147969,Premium,MFP137,20
166464102714,Base PG,MFP138,20
166464102888,Premium,MFP138,20
155913083228,Base PG,MFP139,20
166464102893,Premium,MFP139,20
166464102717,Base PG,MFP140,20
176061147968,Premium,MFP140,20
155913083225,Base PG,MFP141,20
166464102894,Premium,MFP141,20
176061147772,Base PG,MFP142,20
155913083408,Premium,MFP142,20
166464102720,Base PG,MFP143,20
166464102884,Premium,MFP143,20
166464102718,Base PG,MFP144,20
155913083427,Premium,MFP144,20
166464102721,Base PG,MFP145,0
155913083416,Premium,MFP145,0
155913083229,Base PG,MFP146,20
166464102895,Premium,MFP146,20
155913083230,Base PG,MFP147,20
176061147966,Premium,MFP147,20
176061147774,Base PG,MFP148,0
155913083412,Premium,MFP148,0
155913083231,Base PG,MFP149,20
166464102896,Premium,MFP149,20
155913083232,Base PG,MFP150,20
155913083419,Premium,MFP150,20
155913083233,Base PG,MFP151,20
176061147965,Premium,MFP151,20
155913083234,Base PG,MFP152,20
155913083426,Premium,MFP152,20
155913083235,Base PG,MFP153,20
155913083415,Premium,MFP153,20
155913083239,Base PG,MFP154,20
155913083420,Premium,MFP154,20
166464102722,Base PG,MFP155,20
176061147961,Premium,MFP155,20
155913083237,Base PG,MFP156,20
155913083418,Premium,MFP156,20
155913083238,Base PG,MFP157,20
155913083425,Premium,MFP157,20
155913083242,Base PG,MFP158,20
155913083417,Premium,MFP158,20
166464102726,Base PG,MFP159,20
155913083430,Premium,MFP159,20
176061147777,Base PG,MFP160,20
166464102890,Premium,MFP160,20
176061147776,Base PG,MFP161,20
155913083421,Premium,MFP161,20
155913083248,Base PG,MFP162,20
166464102889,Premium,MFP162,20
176061147784,Base PG,MFP163,20
176061147962,Premium,MFP163,20
176061147778,Base PG,MFP164,20
176061147963,Premium,MFP164,20
155913083245,Base PG,MFP165,20
155913083424,Premium,MFP165,20
176061147786,Base PG,MFP166,20
176061147967,Premium,MFP166,20
166464102732,Base PG,MFP167,20
176061147971,Premium,MFP167,20
166464102729,Base PG,MFP168,20
155913083429,Premium,MFP168,20
176061147783,Base PG,MFP169,0
176061147964,Premium,MFP169,0
166464102731,Base PG,MFP170,20
166464102897,Premium,MFP170,20
176061147785,Base PG,MFP171,20
166464102898,Premium,MFP171,20
176061147790,Base PG,MFP172,20
176061147972,Premium,MFP172,20
155913083254,Base PG,MFP173,20
166464102899,Premium,MFP173,20
166464102733,Base PG,MFP174,20
155913083431,Premium,MFP174,20
176061147787,Base PG,MFP175,20
155913083432,Premium,MFP175,20
155913083259,Base PG,MFP176,20
155913083435,Premium,MFP176,20
155913083256,Base PG,MFP177,20
166464102900,Premium,MFP177,20
176061147791,Base PG,MFP178,20
176061147978,Premium,MFP178,20
176061147793,Base PG,MFP179,20
166464102902,Premium,MFP179,20
176061147792,Base PG,MFP180,20
155913083439,Premium,MFP180,20
155913083257,Base PG,MFP181,20
166464102904,Premium,MFP181,20
176061147795,Base PG,MFP182,20
155913083442,Premium,MFP182,20
176061147794,Base PG,MFP183,0
176061147975,Premium,MFP183,0
166464102738,Base PG,MFP184,20
155913083434,Premium,MFP184,20
155913083260,Base PG,MFP185,0
166464102901,Premium,MFP185,0
176061147796,Base PG,MFP186,20
176061147977,Premium,MFP186,20
155913083261,Base PG,MFP187,20
155913083433,Premium,MFP187,20
176061147801,Base PG,MFP188,20
176061147983,Premium,MFP188,20
176061147799,Base PG,MFP189,20
155913083436,Premium,MFP189,20
166464102740,Base PG,MFP190,20
166464102903,Premium,MFP190,20
155913083265,Base PG,MFP191,20
176061147989,Premium,MFP191,20
155913083262,Base PG,MFP192,0
155913083438,Premium,MFP192,0
166464102742,Base PG,MFP193,20
166464102906,Premium,MFP193,20
176061147807,Base PG,MFP194,20
176061147990,Premium,MFP194,20
176061147806,Base PG,MFP195,0
166464102907,Premium,MFP195,0
176061147802,Base PG,MFP196,20
166464102909,Premium,MFP196,20
166464102741,Base PG,MFP197,20
155913083441,Premium,MFP197,20
155913083267,Base PG,MFP198,0
166464102908,Premium,MFP198,0
176061147810,Base PG,MFP199,20
155913083443,Premium,MFP199,20
176061147804,Base PG,MFP200,0
176061147981,Premium,MFP200,0
155913083268,Base PG,MFP201,20
155913083444,Premium,MFP201,20
155913083271,Base PG,MFP202,20
176061147986,Premium,MFP202,20
176061147808,Base PG,MFP203,20
176061147988,Premium,MFP203,20
155913083269,Base PG,MFP204,20
176061147991,Premium,MFP204,20
176061147809,Base PG,MFP205,20
166464102914,Premium,MFP205,20
166464102744,Base PG,MFP206,20
155913083446,Premium,MFP206,20
155913083270,Base PG,MFP207,20
176061147987,Premium,MFP207,20
176061147815,Base PG,MFP208,20
166464102912,Premium,MFP208,20
155913083272,Base PG,MFP209,20
155913083445,Premium,MFP209,20
166464102747,Base PG,MFP210,20
155913083448,Premium,MFP210,20
176061147813,Base PG,MFP211,20
176061147992,Premium,MFP211,20
166464102749,Base PG,MFP212,20
166464102913,Premium,MFP212,20
176061147819,Base PG,MFP213,20
176061147993,Premium,MFP213,20
176061147820,Base PG,MFP214,20
155913083447,Premium,MFP214,20
166464102750,Base PG,MFP215,20
166464102916,Premium,MFP215,20
176061147818,Base PG,MFP216,20
155913083450,Premium,MFP216,20
166464102754,Base PG,MFP217,20
155913083451,Premium,MFP217,20
166464102752,Base PG,MFP218,20
166464102918,Premium,MFP218,20
155913083275,Base PG,MFP219,20
155913083449,Premium,MFP219,20
176065438200,Base PG,NOX001,20
176065438413,Premium,NOX001,20
155917060104,Base PG,NOX003,20
155917060107,Base PG,NOX003,20
155917060108,Base PG,NOX003,20
155917060110,Base PG,NOX003,20
155917060114,Base PG,NOX003,20
155917060121,Base PG,NOX003,20
155917060123,Base PG,NOX003,20
166467934797,Base PG,NOX003,20
166467934799,Base PG,NOX003,20
166467934800,Base PG,NOX003,20
166467934805,Base PG,NOX003,20
176065438208,Base PG,NOX003,20
176065438209,Base PG,NOX003,20
176065438210,Base PG,NOX003,20
176065438211,Base PG,NOX003,20
176065438212,Base PG,NOX003,20
176065438213,Base PG,NOX003,20
176065438214,Base PG,NOX003,20
176065438215,Base PG,NOX003,20
176065438218,Base PG,NOX003,20
176065438220,Base PG,NOX003,20
176065438223,Base PG,NOX003,20
176065438229,Base PG,NOX003,20
155917060521,Premium,NOX003,20
155917060523,Premium,NOX003,20
155917060525,Premium,NOX003,20
155917060529,Premium,NOX003,20
155917060530,Premium,NOX003,20
155917060534,Premium,NOX003,20
155917060539,Premium,NOX003,20
166467934938,Premium,NOX003,20
166467934941,Premium,NOX003,20
166467934942,Premium,NOX003,20
166467934943,Premium,NOX003,20
166467934946,Premium,NOX003,20
166467934947,Premium,NOX003,20
166467934948,Premium,NOX003,20
166467934950,Premium,NOX003,20
166467934951,Premium,NOX003,20
166467934955,Premium,NOX003,20
176065438397,Premium,NOX003,20
176065438401,Premium,NOX003,20
176065438402,Premium,NOX003,20
176065438404,Premium,NOX003,20
176065438407,Premium,NOX003,20
176065438409,Premium,NOX003,20
166467934803,Base PG,NOX005,20
166467934954,Premium,NOX005,20
155917060124,Base PG,NOX006,20
155917060528,Premium,NOX006,20
166467934801,Base PG,NOX006+NOX007,0
155917060546,Premium,NOX006+NOX007,0
155917060115,Base PG,NOX007,0
176065438410,Premium,NOX007,0
176497426669,Base PG,NOX008,0
156329223849,Premium,NOX008,0
155917060113,Base PG,NOX010,20
166467934959,Premium,NOX010,20
166467934808,Base PG,OFH002,20
155917060533,Premium,OFH002,20
166467934810,Base PG,OFH003,20
155917060552,Premium,OFH003,20
155841396754,Base PG,OPUMP007,0
166388750444,Premium,OPUMP007,0
166467934807,Base PG,PSP24+PSP29+PSP71,20
166467934945,Premium,PSP24+PSP29+PSP71,20
155917060116,Base PG,PSP24+PSP29+PSP71+PSFx2,20
155917060543,Premium,PSP24+PSP29+PSP71+PSFx2,20
176065438221,Base PG,PSP24+PSP29+PSP71+VSSP101,20
155917060535,Premium,PSP24+PSP29+PSP71+VSSP101,20
176065438222,Base PG,PSP24+PSP71+PSP77,20
166467934949,Premium,PSP24+PSP71+PSP77,20
166467934815,Base PG,PSP24+PSP71+PSP77+VSSP101,20
155917060536,Premium,PSP24+PSP71+PSP77+VSSP101,20
166467934806,Base PG,PSP29+PSP71,20
155917060556,Premium,PSP29+PSP71,20
155917060129,Base PG,PSP29+VSSP101,20
166467934944,Premium,PSP29+VSSP101,20
166467934809,Base PG,PSP39+PSP40+VSSP101,0
155917060557,Premium,PSP39+PSP40+VSSP101,0
155917060118,Base PG,PSP39+VSSP101,20
155917060537,Premium,PSP39+VSSP101,20
155917060117,Base PG,PSP70,20
176065438420,Premium,PSP70,20
176065438219,Base PG,PSP71,20
176065438415,Premium,PSP71,20
176065438233,Base PG,PSP71+PSP77,20
166467934963,Premium,PSP71+PSP77,20
166467934811,Base PG,PSP71+PSP77+VSSP101,20
155917060540,Premium,PSP71+PSP77+VSSP101,20
166467934817,Base PG,PSP77,20
155917060538,Premium,PSP77,20
176065438227,Base PG,PSP77+VSSP101,20
155917060559,Premium,PSP77+VSSP101,20
176065438230,Base PG,PSP78,20
155917060541,Premium,PSP78,20
166467934816,Base PG,PSP78+PSP79,20
176065438424,Premium,PSP78+PSP79,20
155917060125,Base PG,PSP79,20
166467934952,Premium,PSP79,20
155917060119,Base PG,PSP80,20
155917060542,Premium,PSP80,20
166467934812,Base PG,PSP80+PSP84,20
155917060544,Premium,PSP80+PSP84,20
155895646139,Base PG,PSP81,20
155895731786,Premium,PSP81,20
176040502853,Base PG,PSP82,20
166445089345,Premium,PSP82,20
176065438238,Base PG,PSP84,20
176065438411,Premium,PSP84,20
166444996557,Base PG,PSP86,20
166445089341,Premium,PSP86,20
176065438232,Base PG,RC10,20
155917060555,Premium,RC10,20
176040502854,Base PG,RLB001,20
176040586901,Premium,RLB001,20
166444996551,Base PG,RM001,0
166445089344,Premium,RM001,0
166444996550,Base PG,RM002,20
166445089353,Premium,RM002,20
166444996548,Base PG,RSW001,20
176040586903,Premium,RSW001,20
155895646145,Base PG,RTA3001L,20
155895731788,Premium,RTA3001L,20
176040502856,Base PG,RTA3001L+RTA3001R,20
155895731789,Premium,RTA3001L+RTA3001R,20
155895646149,Base PG,RTA3001R,20
166445089347,Premium,RTA3001R,20
176040502859,Base PG,RWP002,20
176040586898,Premium,RWP002,20
166467934820,Base PG,SF024,20
155917060574,Premium,SF024,20
155917060130,Base PG,SF026,0
176065438428,Premium,SF026,0
155917060135,Base PG,SF027,20
176065438416,Premium,SF027,20
166467934813,Base PG,SF029,20
166467934956,Premium,SF029,20
155917060127,Base PG,SF030,20
155917060561,Premium,SF030,20
166467934814,Base PG,SF031,20
166467934958,Premium,SF031,20
155917060128,Base PG,SF032,20
176065438414,Premium,SF032,20
155917060126,Base PG,SF033,20
166467934960,Premium,SF033,20
155917060134,Base PG,SF034,20
155917060549,Premium,SF034,20
155917060140,Base PG,SF036,0
176065438418,Premium,SF036,0
176065438239,Base PG,SF037,0
166467934961,Premium,SF037,0
176040510130,Base PG,SF042,20
155895731784,Premium,SF042,20
155895650404,Base PG,SF046,20
176040586894,Premium,SF046,20
155895650402,Base PG,SF047,20
176040586897,Premium,SF047,20
176040510129,Base PG,SF048,20
176040586909,Premium,SF048,20
176065438234,Base PG,SKNU001,0
166467934957,Premium,SKNU001,0
155917060132,Base PG,SKNU001+SKNU003,0
176065438425,Premium,SKNU001+SKNU003,0
166467934821,Base PG,SKNU002,0
155917060553,Premium,SKNU002,0
176065438235,Base PG,SKNU002+SKNU004,0
155917060567,Premium,SKNU002+SKNU004,0
166467934818,Base PG,SKNU003,20
155917060563,Premium,SKNU003,20
155917060143,Base PG,SKNU004,20
176065438417,Premium,SKNU004,20
166467934823,Base PG,SPUMP003,20
155917060558,Premium,SPUMP003,20
176065438236,Base PG,SSH008,20
176065438423,Premium,SSH008,20
176065438243,Base PG,STRAP013,20
166467934974,Premium,STRAP013,20
166467934819,Base PG,STRAP013x2,20
176065438426,Premium,STRAP013x2,20
155917060138,Base PG,STRAP019,20
166467934964,Premium,STRAP019,20
166467934827,Base PG,STRAP019x2,20
155917060566,Premium,STRAP019x2,20
176065438245,Base PG,STRAP020,20
155917060571,Premium,STRAP020,20
176065438237,Base PG,STRAP023,20
166467934965,Premium,STRAP023,20
155917060139,Base PG,SW284,20
166467934966,Premium,SW284,20
155841396751,Base PG,TACT009,20
155841396986,Premium,TACT009,20
166467934822,Base PG,TBH28,20
176065438427,Premium,TBH28,20
176040502864,Base PG,TBODY10,20
176040586893,Premium,TBODY10,20
166467934824,Base PG,TBODY9,0
155917060560,Premium,TBODY9,0
155917060136,Base PG,TC1,20
166467934967,Premium,TC1,20
166467934853,Base PG,TC1+TCG100,0
176065438439,Premium,TC1+TCG100,0
176065438250,Base PG,TC1+TCG100+TCG101+TCS100,0
166467934975,Premium,TC1+TCG100+TCG101+TCS100,0
166467934828,Base PG,TC1+TCG100+TCS100,0
155917060565,Premium,TC1+TCG100+TCS100,0
155917060144,Base PG,TC2+TCG103,0
176065438430,Premium,TC2+TCG103,0
176065438240,Base PG,TC2+TCG103+TCS100,0
166467934973,Premium,TC2+TCG103+TCS100,0
166467934825,Base PG,TCG100,0
176065438429,Premium,TCG100,0
155917060141,Base PG,TCG100+TCG101,0
176065438432,Premium,TCG100+TCG101,0
176065438246,Base PG,TCG100+TCG101+TCS100,0
176065438438,Premium,TCG100+TCG101+TCS100,0
166467934834,Base PG,TCG101,20
176065438442,Premium,TCG101,20
176065438241,Base PG,TCG102,20
155917060573,Premium,TCG102,20
166467934832,Base PG,TCKIT001,20
166467934970,Premium,TCKIT001,20
166467934831,Base PG,TCKIT001+TC2+TCG103,0
176065438435,Premium,TCKIT001+TC2+TCG103,0
166467934833,Base PG,TCKIT001+TC2+TCG103+TCS100,0
166467934968,Premium,TCKIT001+TC2+TCG103+TCS100,0
176065438242,Base PG,TCKIT003,20
166467934971,Premium,TCKIT003,20
166467934849,Base PG,TCKIT005,0
176065438253,Base PG,TCKIT005,0
176065438446,Premium,TCKIT005,0
176065438447,Premium,TCKIT005,0
176065438244,Base PG,TCKIT005+VANG001+VANG002,0
176065438444,Premium,TCKIT005+VANG001+VANG002,0
176065438251,Base PG,TCKIT008,20
176065438433,Premium,TCKIT008,20
166467934830,Base PG,TCKIT008+TC4,20
176065438436,Premium,TCKIT008+TC4,20
166467934847,Base PG,TCKIT014,20
155917060568,Premium,TCKIT014,20
176065438248,Base PG,TCKIT014+TC1+TCG100,0
176065438440,Premium,TCKIT014+TC1+TCG100,0
176065438247,Base PG,TCKIT014+TC1+TCG100+TCG101+TCS100,0
155917060572,Premium,TCKIT014+TC1+TCG100+TCG101+TCS100,0
155917060148,Base PG,TCKIT015,20
176065438434,Premium,TCKIT015,20
166467934845,Base PG,TCKIT015+TC1+TCG100,0
176065438441,Premium,TCKIT015+TC1+TCG100,0
176065438254,Base PG,TCKIT015+TC1+TCG100+TCG101+TCS100,0
155917060587,Premium,TCKIT015+TC1+TCG100+TCG101+TCS100,0
176065438249,Base PG,TCKIT016,0
155917060581,Premium,TCKIT016,0
155895646144,Base PG,TH48,20
166445089351,Premium,TH48,20
155895646146,Base PG,TH49,20
176040502861,Base PG,TH49,20
176040502871,Base PG,TH49,20
155895731783,Premium,TH49,20
176040586906,Premium,TH49,20
155895731793,Premium,TH49,20
176065438259,Base PG,TLP001,0
176065438437,Premium,TLP001,0
155917060146,Base PG,TOR001,20
176065438445,Premium,TOR001,20
166467934836,Base PG,TOR002,20
176065438449,Premium,TOR002,20
166467934837,Base PG,VSOL4,20
155917060575,Premium,VSOL4,20
155917060145,Base PG,VSOL4+VSOL5,20
176065438448,Premium,VSOL4+VSOL5,20
176065438257,Base PG,VSOL5,20
155917060577,Premium,VSOL5,20
166467934842,Base PG,VVT001,0
155917060578,Premium,VVT001,0
176040502872,Base PG,WA509+WA510,20
155895731792,Premium,WA509+WA510,20
155895646148,Base PG,WA509+WA510+WCPB26x2,20
176040586900,Premium,WA509+WA510+WCPB26x2,20
166444996553,Base PG,WA510,20
166445089352,Premium,WA510,20
166467934838,Base PG,WAP012,0
155917060576,Premium,WAP012,0
155917060149,Base PG,WAP013,20
166467934977,Premium,WAP013,20
166467934850,Base PG,WM25,20
166467934976,Premium,WM25,20
166467934844,Base PG,WM25+LINK4,20
166467934980,Premium,WM25+LINK4,20
155917060151,Base PG,WM37,20
176065438455,Premium,WM37,20
176065438256,Base PG,WM39,20
166467934978,Premium,WM39,20
166444996563,Base PG,WM40,20
155895731782,Premium,WM40,20
166467934846,Base PG,WM43,20
176065438452,Premium,WM43,20
176065438255,Base PG,WM44,20
176065438451,Premium,WM44,20
166467934854,Base PG,WM45,20
155917060582,Premium,WM45,20
176065438258,Base PG,WM46,20
166467934979,Premium,WM46,20
155917060150,Base PG,WM47,20
155917060584,Premium,WM47,20
166444996558,Base PG,WM51,0
155895731785,Premium,WM51,0
156200317874,,ABS22,20
166753720722,,ABS22,20
156200317872,,ABS25,20
176370665797,,ABS25,20
156200317873,,ABS26,20
176370665807,,ABS26,20
166753720634,,ASG001,20
166753720725,,ASG001,20
166753720636,,ASG002,20
156200317943,,ASG002,20
156200317878,,CAB022,20
156200317949,,CAB022,20
166753720638,,CAB022+CAB024,0
166753720736,,CAB022+CAB024,0
176370665573,,CAB022+CAB024+DLA18,0
176370665806,,CAB022+CAB024+DLA18,0
176370665578,,CAB022+CAB024+DLA19,0
176370665811,,CAB022+CAB024+DLA19,0
156200317881,,CAB022+CAB024+DLA56,0
166753720719,,CAB022+CAB024+DLA56,0
166753720641,,CAB022+CAB024+DLA57,0
176370665819,,CAB022+CAB024+DLA57,0
166753720639,,CAB022+DLA18,20
166753720724,,CAB022+DLA18,20
166753720642,,CAB022+DLA19,20
166753720731,,CAB022+DLA19,20
156200317883,,CAB022+DLA56,20
176370665801,,CAB022+DLA56,20
176370665583,,CAB022+DLA57,20
166753720720,,CAB022+DLA57,20
156200317876,,CAB022x2,20
156200317945,,CAB022x2,20
156200317877,,CAB022x2+CAB024x2,0
166753720726,,CAB022x2+CAB024x2,0
166753720635,,CAB022x2+CAB024x2+DLA18+DLA19,0
156200317957,,CAB022x2+CAB024x2+DLA18+DLA19,0
166753720637,,CAB022x2+CAB024x2+DLA18+DLA19+DLA20+DLA21,0
156200317944,,CAB022x2+CAB024x2+DLA18+DLA19+DLA20+DLA21,0
166753720640,,CAB022x2+CAB024x2+DLA56+DLA57,0
156200317955,,CAB022x2+CAB024x2+DLA56+DLA57,0
156200317880,,CAB022x2+CAB024x2+DLA56+DLA57+DLA58+DLA59,0
166753720728,,CAB022x2+CAB024x2+DLA56+DLA57+DLA58+DLA59,0
176370665579,,CAB022x2+DLA18+DLA19,20
156200317954,,CAB022x2+DLA18+DLA19,20
176370665580,,CAB022x2+DLA18+DLA19+DLA20+DLA21,20
176370665808,,CAB022x2+DLA18+DLA19+DLA20+DLA21,20
156200317885,,CAB022x2+DLA56+DLA57,20
176370665818,,CAB022x2+DLA56+DLA57,20
176370665582,,CAB022x2+DLA56+DLA57+DLA58+DLA59,20
156200317947,,CAB022x2+DLA56+DLA57+DLA58+DLA59,20
176370665587,,CAB023,20
166753720727,,CAB023,20
166753720646,,CAB024,0
176370665796,,CAB024,0
176370665586,,CAB024x2,0
176370665798,,CAB024x2,0
156200317884,,EGR67,20
176370665812,,EGR67,20
166753720669,,EGR68,0
166753720740,,EGR68,0
166753720644,,EPB009,0
156200317948,,EPB009,0
176370665568,,FHKIT4,20
176370665810,,FHKIT4,20
176370665589,,FP30,20
166753720730,,FP30,20
166753720645,,FP42,20
166753720735,,FP42,20
156200317886,,FPUNIONSET,20
156200317958,,FPUNIONSET,20
156200317888,,GL27,20
166753720723,,GL27,20
166753720647,,GL27P,20
166753720732,,GL27P,20
176370665590,,LINK26,20
156200317960,,LINK26,20
156200317890,,LINK26+WM48,0
176370665804,,LINK26+WM48,0
166753720652,,LINK28,20
156200317950,,LINK28,20
176370665597,,LINK28+WM52,20
156200317946,,LINK28+WM52,20
166753720648,,LINK4,20
156200317951,,LINK4,20
176370665593,,OILP009,20
156200317952,,OILP009,20
156200317891,,OILP010,20
156200317953,,OILP010,20
166753720651,,OILP010+OILP011,20
166753720739,,OILP010+OILP011,20
166753720654,,OILP011,20
176370665800,,OILP011,20
166753720665,,PSP12+PSP28#1+PSP28#2+PSPR001,0
176370665823,,PSP12+PSP28#1+PSP28#2+PSPR001,0
176370665626,,PSP12+PSP28#1+PSP28#2+PSPR001+CHF,0
176370665829,,PSP12+PSP28#1+PSP28#2+PSPR001+CHF,0
166753720650,,PSP13+PSP50+PSP86+PSP87,20
156200317962,,PSP13+PSP50+PSP86+PSP87,20
176370665600,,PSP14+PSP83,20
176370665802,,PSP14+PSP83,20
166753720655,,PSP14+PSP83+PSFx2,20
176370665824,,PSP14+PSP83+PSFx2,20
176370665621,,PSP28#1+PSP28#2+PSPR001,0
176370665832,,PSP28#1+PSP28#2+PSPR001,0
176370665625,,PSP28#1+PSP28#2+PSPR001+CHF,0
156200317959,,PSP28#1+PSP28#2+PSPR001+CHF,0
156200317893,,PSP81+PSP82,20
156200317961,,PSP81+PSP82,20
176370665609,,PSP83,20
176370665821,,PSP83,20
176370665610,,PSP83+PSFx2,20
176370665820,,PSP83+PSFx2,20
166753720666,,PSPR001,0
156200317968,,PSPR001,0
176370665607,,RAD026,20
156200317963,,RAD026,20
166753720656,,SSH009,20
166753720738,,SSH009,20
176370665612,,SSH010,20
176370665813,,SSH010,20
166753720668,,SWIRL001,20
166753720729,,SWIRL001,20
176370665618,,TBH6,20
166753720733,,TBH6,20
176370665620,,TRACK001,20
166753720737,,TRACK001,20
156200317896,,TRACK001x2,20
176370665803,,TRACK001x2,20
166753720657,,TRACK002,20
156200317965,,TRACK002,20
166753720663,,TRACK002x2,20
176370665826,,TRACK002x2,20
176370665616,,WM25+LINK4,20
176370665815,,WM25+LINK4,20
166753720662,,WM44,20
156200317956,,WM44,20
176370665622,,WM44+WM53,20
156200317966,,WM44+WM53,20
156200317897,,WM48,0
176370665830,,WM48,0
166753720660,,WM52,20
156200317964,,WM52,20
166753720659,,WM53,20
176370665822,,WM53,20